,Node_1,Node_2,Edge
711,Clostridiales_noname,Lachnospiraceae_noname,False
712,Clostridiales_noname,Roseburia,False
713,Clostridiales_noname,Oscillibacter,False
714,Clostridiales_noname,Peptostreptococcaceae_noname,False
715,Clostridiales_noname,Faecalibacterium,False
716,Clostridiales_noname,Ruminococcus,False
717,Clostridiales_noname,Subdoligranulum,False
718,Clostridiales_noname,Coprobacillus,True
719,Clostridiales_noname,Erysipelotrichaceae_noname,False
720,Clostridiales_noname,Acidaminococcus,False
721,Clostridiales_noname,Phascolarctobacterium,False
722,Clostridiales_noname,Dialister,False
723,Clostridiales_noname,Megamonas,False
724,Clostridiales_noname,Megasphaera,False
725,Clostridiales_noname,Veillonella,False
726,Clostridiales_noname,Burkholderiales_noname,False
727,Clostridiales_noname,Oxalobacter,True
728,Clostridiales_noname,Parasutterella,False
729,Clostridiales_noname,Sutterella,False
730,Clostridiales_noname,Bilophila,False
731,Clostridiales_noname,Desulfovibrio,False
732,Clostridiales_noname,Enterobacter,False
733,Clostridiales_noname,Escherichia,False
734,Clostridiales_noname,Klebsiella,False
735,Clostridiales_noname,Proteus,False
736,Clostridiales_noname,Haemophilus,False
737,Clostridiales_noname,Akkermansia,False
738,Clostridiales_noname,Podoviridae_noname,False
739,Clostridiales_noname,C2likevirus,False
740,Clostridiales_noname,Siphoviridae_noname,False
741,Clostridiales_noname,Mastadenovirus,True
742,Flavonifractor,Bifidobacterium,False
743,Flavonifractor,Collinsella,False
744,Flavonifractor,Bacteroides,False
745,Flavonifractor,Bacteroidales_noname,False
746,Flavonifractor,Barnesiella,False
747,Flavonifractor,Dysgonomonas,False
748,Flavonifractor,Odoribacter,False
749,Flavonifractor,Parabacteroides,False
750,Flavonifractor,Paraprevotella,False
751,Flavonifractor,Prevotella,True
752,Flavonifractor,Alistipes,False
753,Flavonifractor,Streptococcus,False
754,Flavonifractor,Clostridium,False
755,Flavonifractor,Clostridiales_noname,False
756,Flavonifractor,Flavonifractor,False
757,Flavonifractor,Eubacterium,False
758,Flavonifractor,Anaerostipes,False
759,Flavonifractor,Blautia,False
760,Flavonifractor,Butyrivibrio,False
761,Flavonifractor,Cellulosilyticum,True
762,Flavonifractor,Coprococcus,False
763,Flavonifractor,Dorea,False
764,Flavonifractor,Lachnospiraceae_noname,False
765,Flavonifractor,Roseburia,False
766,Flavonifractor,Oscillibacter,False
767,Flavonifractor,Peptostreptococcaceae_noname,False
768,Flavonifractor,Faecalibacterium,False
769,Flavonifractor,Ruminococcus,False
770,Flavonifractor,Subdoligranulum,False
771,Flavonifractor,Coprobacillus,False
772,Flavonifractor,Erysipelotrichaceae_noname,True
773,Flavonifractor,Acidaminococcus,False
774,Flavonifractor,Phascolarctobacterium,False
775,Flavonifractor,Dialister,False
776,Flavonifractor,Megamonas,False
777,Flavonifractor,Megasphaera,True
778,Flavonifractor,Veillonella,False
779,Flavonifractor,Burkholderiales_noname,True
780,Flavonifractor,Oxalobacter,False
781,Flavonifractor,Parasutterella,False
782,Flavonifractor,Sutterella,False
783,Flavonifractor,Bilophila,False
784,Flavonifractor,Desulfovibrio,False
785,Flavonifractor,Enterobacter,False
786,Flavonifractor,Escherichia,False
787,Flavonifractor,Klebsiella,True
788,Flavonifractor,Proteus,False
789,Flavonifractor,Haemophilus,True
790,Flavonifractor,Akkermansia,False
791,Flavonifractor,Podoviridae_noname,False
792,Flavonifractor,C2likevirus,False
793,Flavonifractor,Siphoviridae_noname,False
794,Flavonifractor,Mastadenovirus,False
795,Eubacterium,Bifidobacterium,False
796,Eubacterium,Collinsella,False
797,Eubacterium,Bacteroides,False
798,Eubacterium,Bacteroidales_noname,False
799,Eubacterium,Barnesiella,False
800,Eubacterium,Dysgonomonas,False
801,Eubacterium,Odoribacter,False
802,Eubacterium,Parabacteroides,False
803,Eubacterium,Paraprevotella,False
804,Eubacterium,Prevotella,False
805,Eubacterium,Alistipes,False
806,Eubacterium,Streptococcus,False
807,Eubacterium,Clostridium,False
808,Eubacterium,Clostridiales_noname,False
809,Eubacterium,Flavonifractor,False
810,Eubacterium,Eubacterium,False
811,Eubacterium,Anaerostipes,False
812,Eubacterium,Blautia,False
813,Eubacterium,Butyrivibrio,False
814,Eubacterium,Cellulosilyticum,False
815,Eubacterium,Coprococcus,True
816,Eubacterium,Dorea,False
817,Eubacterium,Lachnospiraceae_noname,False
818,Eubacterium,Roseburia,False
819,Eubacterium,Oscillibacter,False
820,Eubacterium,Peptostreptococcaceae_noname,False
821,Eubacterium,Faecalibacterium,False
822,Eubacterium,Ruminococcus,True
823,Eubacterium,Subdoligranulum,False
824,Eubacterium,Coprobacillus,False
825,Eubacterium,Erysipelotrichaceae_noname,False
826,Eubacterium,Acidaminococcus,True
827,Eubacterium,Phascolarctobacterium,False
828,Eubacterium,Dialister,False
829,Eubacterium,Megamonas,False
830,Eubacterium,Megasphaera,False
831,Eubacterium,Veillonella,False
832,Eubacterium,Burkholderiales_noname,True
833,Eubacterium,Oxalobacter,False
834,Eubacterium,Parasutterella,False
835,Eubacterium,Sutterella,False
836,Eubacterium,Bilophila,False
837,Eubacterium,Desulfovibrio,False
838,Eubacterium,Enterobacter,False
839,Eubacterium,Escherichia,False
840,Eubacterium,Klebsiella,True
841,Eubacterium,Proteus,False
842,Eubacterium,Haemophilus,False
843,Eubacterium,Akkermansia,False
844,Eubacterium,Podoviridae_noname,False
845,Eubacterium,C2likevirus,False
846,Eubacterium,Siphoviridae_noname,False
847,Eubacterium,Mastadenovirus,False
848,Anaerostipes,Bifidobacterium,True
849,Anaerostipes,Collinsella,False
850,Anaerostipes,Bacteroides,False
851,Anaerostipes,Bacteroidales_noname,False
852,Anaerostipes,Barnesiella,True
853,Anaerostipes,Dysgonomonas,False
854,Anaerostipes,Odoribacter,False
855,Anaerostipes,Parabacteroides,False
856,Anaerostipes,Paraprevotella,False
857,Anaerostipes,Prevotella,False
858,Anaerostipes,Alistipes,False
859,Anaerostipes,Streptococcus,False
860,Anaerostipes,Clostridium,False
861,Anaerostipes,Clostridiales_noname,False
862,Anaerostipes,Flavonifractor,False
863,Anaerostipes,Eubacterium,False
864,Anaerostipes,Anaerostipes,False
865,Anaerostipes,Blautia,False
866,Anaerostipes,Butyrivibrio,False
867,Anaerostipes,Cellulosilyticum,False
868,Anaerostipes,Coprococcus,False
869,Anaerostipes,Dorea,False
870,Anaerostipes,Lachnospiraceae_noname,False
871,Anaerostipes,Roseburia,False
872,Anaerostipes,Oscillibacter,False
873,Anaerostipes,Peptostreptococcaceae_noname,False
874,Anaerostipes,Faecalibacterium,False
875,Anaerostipes,Ruminococcus,False
876,Anaerostipes,Subdoligranulum,False
877,Anaerostipes,Coprobacillus,False
878,Anaerostipes,Erysipelotrichaceae_noname,True
879,Anaerostipes,Acidaminococcus,False
880,Anaerostipes,Phascolarctobacterium,False
881,Anaerostipes,Dialister,False
882,Anaerostipes,Megamonas,False
883,Anaerostipes,Megasphaera,False
884,Anaerostipes,Veillonella,False
885,Anaerostipes,Burkholderiales_noname,False
886,Anaerostipes,Oxalobacter,False
887,Anaerostipes,Parasutterella,False
888,Anaerostipes,Sutterella,False
889,Anaerostipes,Bilophila,False
890,Anaerostipes,Desulfovibrio,False
891,Anaerostipes,Enterobacter,False
892,Anaerostipes,Escherichia,True
893,Anaerostipes,Klebsiella,False
894,Anaerostipes,Proteus,False
895,Anaerostipes,Haemophilus,False
896,Anaerostipes,Akkermansia,False
897,Anaerostipes,Podoviridae_noname,False
898,Anaerostipes,C2likevirus,False
899,Anaerostipes,Siphoviridae_noname,False
900,Anaerostipes,Mastadenovirus,False
901,Blautia,Bifidobacterium,True
902,Blautia,Collinsella,False
903,Blautia,Bacteroides,False
904,Blautia,Bacteroidales_noname,False
905,Blautia,Barnesiella,False
906,Blautia,Dysgonomonas,False
907,Blautia,Odoribacter,False
908,Blautia,Parabacteroides,False
909,Blautia,Paraprevotella,False
910,Blautia,Prevotella,False
911,Blautia,Alistipes,True
912,Blautia,Streptococcus,True
913,Blautia,Clostridium,False
914,Blautia,Clostridiales_noname,False
915,Blautia,Flavonifractor,False
916,Blautia,Eubacterium,True
917,Blautia,Anaerostipes,False
918,Blautia,Blautia,False
919,Blautia,Butyrivibrio,False
920,Blautia,Cellulosilyticum,False
921,Blautia,Coprococcus,False
922,Blautia,Dorea,True
923,Blautia,Lachnospiraceae_noname,False
924,Blautia,Roseburia,False
925,Blautia,Oscillibacter,False
926,Blautia,Peptostreptococcaceae_noname,False
927,Blautia,Faecalibacterium,False
928,Blautia,Ruminococcus,True
929,Blautia,Subdoligranulum,False
930,Blautia,Coprobacillus,False
931,Blautia,Erysipelotrichaceae_noname,False
932,Blautia,Acidaminococcus,False
933,Blautia,Phascolarctobacterium,False
934,Blautia,Dialister,False
935,Blautia,Megamonas,False
936,Blautia,Megasphaera,False
937,Blautia,Veillonella,False
938,Blautia,Burkholderiales_noname,False
939,Blautia,Oxalobacter,False
940,Blautia,Parasutterella,False
941,Blautia,Sutterella,False
942,Blautia,Bilophila,False
943,Blautia,Desulfovibrio,False
944,Blautia,Enterobacter,False
945,Blautia,Escherichia,False
946,Blautia,Klebsiella,False
947,Blautia,Proteus,False
948,Blautia,Haemophilus,False
949,Blautia,Akkermansia,False
950,Blautia,Podoviridae_noname,False
951,Blautia,C2likevirus,False
952,Blautia,Siphoviridae_noname,False
953,Blautia,Mastadenovirus,False
954,Butyrivibrio,Bifidobacterium,False
955,Butyrivibrio,Collinsella,False
956,Butyrivibrio,Bacteroides,False
957,Butyrivibrio,Bacteroidales_noname,False
958,Butyrivibrio,Barnesiella,False
959,Butyrivibrio,Dysgonomonas,False
960,Butyrivibrio,Odoribacter,False
961,Butyrivibrio,Parabacteroides,False
962,Butyrivibrio,Paraprevotella,False
963,Butyrivibrio,Prevotella,False
964,Butyrivibrio,Alistipes,False
965,Butyrivibrio,Streptococcus,False
966,Butyrivibrio,Clostridium,False
967,Butyrivibrio,Clostridiales_noname,False
968,Butyrivibrio,Flavonifractor,False
969,Butyrivibrio,Eubacterium,False
970,Butyrivibrio,Anaerostipes,False
971,Butyrivibrio,Blautia,False
972,Butyrivibrio,Butyrivibrio,False
973,Butyrivibrio,Cellulosilyticum,False
974,Butyrivibrio,Coprococcus,False
975,Butyrivibrio,Dorea,False
976,Butyrivibrio,Lachnospiraceae_noname,False
977,Butyrivibrio,Roseburia,False
978,Butyrivibrio,Oscillibacter,False
979,Butyrivibrio,Peptostreptococcaceae_noname,False
980,Butyrivibrio,Faecalibacterium,False
981,Butyrivibrio,Ruminococcus,False
982,Butyrivibrio,Subdoligranulum,False
983,Butyrivibrio,Coprobacillus,False
984,Butyrivibrio,Erysipelotrichaceae_noname,False
985,Butyrivibrio,Acidaminococcus,False
986,Butyrivibrio,Phascolarctobacterium,False
987,Butyrivibrio,Dialister,False
988,Butyrivibrio,Megamonas,False
989,Butyrivibrio,Megasphaera,False
990,Butyrivibrio,Veillonella,False
991,Butyrivibrio,Burkholderiales_noname,False
992,Butyrivibrio,Oxalobacter,False
993,Butyrivibrio,Parasutterella,False
994,Butyrivibrio,Sutterella,False
995,Butyrivibrio,Bilophila,False
996,Butyrivibrio,Desulfovibrio,False
997,Butyrivibrio,Enterobacter,False
998,Butyrivibrio,Escherichia,False
999,Butyrivibrio,Klebsiella,False
1000,Butyrivibrio,Proteus,False
1001,Butyrivibrio,Haemophilus,False
1002,Butyrivibrio,Akkermansia,False
1003,Butyrivibrio,Podoviridae_noname,False
1004,Butyrivibrio,C2likevirus,False
1005,Butyrivibrio,Siphoviridae_noname,False
1006,Butyrivibrio,Mastadenovirus,False
1007,Cellulosilyticum,Bifidobacterium,False
1008,Cellulosilyticum,Collinsella,False
1009,Cellulosilyticum,Bacteroides,False
1010,Cellulosilyticum,Bacteroidales_noname,False
1011,Cellulosilyticum,Barnesiella,False
1012,Cellulosilyticum,Dysgonomonas,False
1013,Cellulosilyticum,Odoribacter,False
1014,Cellulosilyticum,Parabacteroides,False
1015,Cellulosilyticum,Paraprevotella,False
1016,Cellulosilyticum,Prevotella,False
1017,Cellulosilyticum,Alistipes,False
1018,Cellulosilyticum,Streptococcus,False
1019,Cellulosilyticum,Clostridium,False
1020,Cellulosilyticum,Clostridiales_noname,False
1021,Cellulosilyticum,Flavonifractor,False
1022,Cellulosilyticum,Eubacterium,False
1023,Cellulosilyticum,Anaerostipes,False
1024,Cellulosilyticum,Blautia,False
1025,Cellulosilyticum,Butyrivibrio,False
1026,Cellulosilyticum,Cellulosilyticum,False
1027,Cellulosilyticum,Coprococcus,False
1028,Cellulosilyticum,Dorea,False
1029,Cellulosilyticum,Lachnospiraceae_noname,False
1030,Cellulosilyticum,Roseburia,False
1031,Cellulosilyticum,Oscillibacter,False
1032,Cellulosilyticum,Peptostreptococcaceae_noname,False
1033,Cellulosilyticum,Faecalibacterium,False
1034,Cellulosilyticum,Ruminococcus,False
1035,Cellulosilyticum,Subdoligranulum,False
1036,Cellulosilyticum,Coprobacillus,False
1037,Cellulosilyticum,Erysipelotrichaceae_noname,False
1038,Cellulosilyticum,Acidaminococcus,False
1039,Cellulosilyticum,Phascolarctobacterium,False
1040,Cellulosilyticum,Dialister,False
1041,Cellulosilyticum,Megamonas,False
1042,Cellulosilyticum,Megasphaera,False
1043,Cellulosilyticum,Veillonella,False
1044,Cellulosilyticum,Burkholderiales_noname,False
1045,Cellulosilyticum,Oxalobacter,False
1046,Cellulosilyticum,Parasutterella,False
1047,Cellulosilyticum,Sutterella,False
1048,Cellulosilyticum,Bilophila,False
1049,Cellulosilyticum,Desulfovibrio,False
1050,Cellulosilyticum,Enterobacter,False
1051,Cellulosilyticum,Escherichia,False
1052,Cellulosilyticum,Klebsiella,False
1053,Cellulosilyticum,Proteus,False
1054,Cellulosilyticum,Haemophilus,False
1055,Cellulosilyticum,Akkermansia,False
1056,Cellulosilyticum,Podoviridae_noname,False
1057,Cellulosilyticum,C2likevirus,False
1058,Cellulosilyticum,Siphoviridae_noname,False
1059,Cellulosilyticum,Mastadenovirus,False
1060,Coprococcus,Bifidobacterium,False
1061,Coprococcus,Collinsella,False
1062,Coprococcus,Bacteroides,False
1063,Coprococcus,Bacteroidales_noname,False
1064,Coprococcus,Barnesiella,False
1065,Coprococcus,Dysgonomonas,False
1066,Coprococcus,Odoribacter,False
1067,Coprococcus,Parabacteroides,False
1068,Coprococcus,Paraprevotella,False
1069,Coprococcus,Prevotella,True
1070,Coprococcus,Alistipes,False
1071,Coprococcus,Streptococcus,False
1072,Coprococcus,Clostridium,False
1073,Coprococcus,Clostridiales_noname,False
1074,Coprococcus,Flavonifractor,False
1075,Coprococcus,Eubacterium,True
1076,Coprococcus,Anaerostipes,False
1077,Coprococcus,Blautia,False
1078,Coprococcus,Butyrivibrio,False
1079,Coprococcus,Cellulosilyticum,False
1080,Coprococcus,Coprococcus,False
1081,Coprococcus,Dorea,True
1082,Coprococcus,Lachnospiraceae_noname,True
1083,Coprococcus,Roseburia,False
1084,Coprococcus,Oscillibacter,False
1085,Coprococcus,Peptostreptococcaceae_noname,False
1086,Coprococcus,Faecalibacterium,True
1087,Coprococcus,Ruminococcus,False
1088,Coprococcus,Subdoligranulum,True
1089,Coprococcus,Coprobacillus,False
1090,Coprococcus,Erysipelotrichaceae_noname,False
1091,Coprococcus,Acidaminococcus,False
1092,Coprococcus,Phascolarctobacterium,False
1093,Coprococcus,Dialister,False
1094,Coprococcus,Megamonas,False
1095,Coprococcus,Megasphaera,False
1096,Coprococcus,Veillonella,False
1097,Coprococcus,Burkholderiales_noname,False
1098,Coprococcus,Oxalobacter,True
1099,Coprococcus,Parasutterella,False
1100,Coprococcus,Sutterella,False
1101,Coprococcus,Bilophila,False
1102,Coprococcus,Desulfovibrio,False
1103,Coprococcus,Enterobacter,True
1104,Coprococcus,Escherichia,False
1105,Coprococcus,Klebsiella,True
1106,Coprococcus,Proteus,False
1107,Coprococcus,Haemophilus,False
1108,Coprococcus,Akkermansia,False
1109,Coprococcus,Podoviridae_noname,False
1110,Coprococcus,C2likevirus,False
1111,Coprococcus,Siphoviridae_noname,False
1112,Coprococcus,Mastadenovirus,False
1113,Dorea,Bifidobacterium,False
1114,Dorea,Collinsella,False
1115,Dorea,Bacteroides,False
1116,Dorea,Bacteroidales_noname,True
1117,Dorea,Barnesiella,False
1118,Dorea,Dysgonomonas,False
1119,Dorea,Odoribacter,False
1120,Dorea,Parabacteroides,False
1121,Dorea,Paraprevotella,False
1122,Dorea,Prevotella,False
1123,Dorea,Alistipes,False
1124,Dorea,Streptococcus,False
1125,Dorea,Clostridium,False
1126,Dorea,Clostridiales_noname,False
1127,Dorea,Flavonifractor,False
1128,Dorea,Eubacterium,False
1129,Dorea,Anaerostipes,False
1130,Dorea,Blautia,False
1131,Dorea,Butyrivibrio,False
1132,Dorea,Cellulosilyticum,False
1133,Dorea,Coprococcus,False
1134,Dorea,Dorea,False
1135,Dorea,Lachnospiraceae_noname,False
1136,Dorea,Roseburia,False
1137,Dorea,Oscillibacter,False
1138,Dorea,Peptostreptococcaceae_noname,False
1139,Dorea,Faecalibacterium,False
1140,Dorea,Ruminococcus,False
1141,Dorea,Subdoligranulum,False
1142,Dorea,Coprobacillus,False
1143,Dorea,Erysipelotrichaceae_noname,False
1144,Dorea,Acidaminococcus,True
1145,Dorea,Phascolarctobacterium,False
1146,Dorea,Dialister,False
1147,Dorea,Megamonas,False
1148,Dorea,Megasphaera,False
1149,Dorea,Veillonella,False
1150,Dorea,Burkholderiales_noname,False
1151,Dorea,Oxalobacter,False
1152,Dorea,Parasutterella,False
1153,Dorea,Sutterella,False
1154,Dorea,Bilophila,False
1155,Dorea,Desulfovibrio,False
1156,Dorea,Enterobacter,False
1157,Dorea,Escherichia,False
1158,Dorea,Klebsiella,False
1159,Dorea,Proteus,False
1160,Dorea,Haemophilus,False
1161,Dorea,Akkermansia,False
1162,Dorea,Podoviridae_noname,False
1163,Dorea,C2likevirus,False
1164,Dorea,Siphoviridae_noname,False
1165,Dorea,Mastadenovirus,False
1166,Lachnospiraceae_noname,Bifidobacterium,False
1167,Lachnospiraceae_noname,Collinsella,False
1168,Lachnospiraceae_noname,Bacteroides,False
1169,Lachnospiraceae_noname,Bacteroidales_noname,False
1170,Lachnospiraceae_noname,Barnesiella,False
1171,Lachnospiraceae_noname,Dysgonomonas,False
1172,Lachnospiraceae_noname,Odoribacter,False
1173,Lachnospiraceae_noname,Parabacteroides,False
1174,Lachnospiraceae_noname,Paraprevotella,False
1175,Lachnospiraceae_noname,Prevotella,False
1176,Lachnospiraceae_noname,Alistipes,False
1177,Lachnospiraceae_noname,Streptococcus,False
1178,Lachnospiraceae_noname,Clostridium,False
1179,Lachnospiraceae_noname,Clostridiales_noname,False
1180,Lachnospiraceae_noname,Flavonifractor,False
1181,Lachnospiraceae_noname,Eubacterium,False
1182,Lachnospiraceae_noname,Anaerostipes,False
1183,Lachnospiraceae_noname,Blautia,False
1184,Lachnospiraceae_noname,Butyrivibrio,False
1185,Lachnospiraceae_noname,Cellulosilyticum,False
1186,Lachnospiraceae_noname,Coprococcus,True
1187,Lachnospiraceae_noname,Dorea,True
1188,Lachnospiraceae_noname,Lachnospiraceae_noname,False
1189,Lachnospiraceae_noname,Roseburia,False
1190,Lachnospiraceae_noname,Oscillibacter,False
1191,Lachnospiraceae_noname,Peptostreptococcaceae_noname,False
1192,Lachnospiraceae_noname,Faecalibacterium,False
1193,Lachnospiraceae_noname,Ruminococcus,False
1194,Lachnospiraceae_noname,Subdoligranulum,False
1195,Lachnospiraceae_noname,Coprobacillus,False
1196,Lachnospiraceae_noname,Erysipelotrichaceae_noname,False
1197,Lachnospiraceae_noname,Acidaminococcus,True
1198,Lachnospiraceae_noname,Phascolarctobacterium,False
1199,Lachnospiraceae_noname,Dialister,False
1200,Lachnospiraceae_noname,Megamonas,False
1201,Lachnospiraceae_noname,Megasphaera,False
1202,Lachnospiraceae_noname,Veillonella,False
1203,Lachnospiraceae_noname,Burkholderiales_noname,False
1204,Lachnospiraceae_noname,Oxalobacter,False
1205,Lachnospiraceae_noname,Parasutterella,False
1206,Lachnospiraceae_noname,Sutterella,False
1207,Lachnospiraceae_noname,Bilophila,False
1208,Lachnospiraceae_noname,Desulfovibrio,False
1209,Lachnospiraceae_noname,Enterobacter,False
1210,Lachnospiraceae_noname,Escherichia,False
1211,Lachnospiraceae_noname,Klebsiella,False
1212,Lachnospiraceae_noname,Proteus,False
1213,Lachnospiraceae_noname,Haemophilus,True
1214,Lachnospiraceae_noname,Akkermansia,False
1215,Lachnospiraceae_noname,Podoviridae_noname,False
1216,Lachnospiraceae_noname,C2likevirus,False
1217,Lachnospiraceae_noname,Siphoviridae_noname,False
1218,Lachnospiraceae_noname,Mastadenovirus,False
1219,Roseburia,Bifidobacterium,False
1220,Roseburia,Collinsella,False
1221,Roseburia,Bacteroides,False
1222,Roseburia,Bacteroidales_noname,False
1223,Roseburia,Barnesiella,False
1224,Roseburia,Dysgonomonas,False
1225,Roseburia,Odoribacter,False
1226,Roseburia,Parabacteroides,False
1227,Roseburia,Paraprevotella,False
1228,Roseburia,Prevotella,False
1229,Roseburia,Alistipes,False
1230,Roseburia,Streptococcus,True
1231,Roseburia,Clostridium,False
1232,Roseburia,Clostridiales_noname,False
1233,Roseburia,Flavonifractor,False
1234,Roseburia,Eubacterium,False
1235,Roseburia,Anaerostipes,False
1236,Roseburia,Blautia,False
1237,Roseburia,Butyrivibrio,False
1238,Roseburia,Cellulosilyticum,False
1239,Roseburia,Coprococcus,False
1240,Roseburia,Dorea,False
1241,Roseburia,Lachnospiraceae_noname,False
1242,Roseburia,Roseburia,False
1243,Roseburia,Oscillibacter,False
1244,Roseburia,Peptostreptococcaceae_noname,True
1245,Roseburia,Faecalibacterium,False
1246,Roseburia,Ruminococcus,False
1247,Roseburia,Subdoligranulum,False
1248,Roseburia,Coprobacillus,False
1249,Roseburia,Erysipelotrichaceae_noname,False
1250,Roseburia,Acidaminococcus,False
1251,Roseburia,Phascolarctobacterium,False
1252,Roseburia,Dialister,False
1253,Roseburia,Megamonas,False
1254,Roseburia,Megasphaera,False
1255,Roseburia,Veillonella,False
1256,Roseburia,Burkholderiales_noname,False
1257,Roseburia,Oxalobacter,False
1258,Roseburia,Parasutterella,False
1259,Roseburia,Sutterella,False
1260,Roseburia,Bilophila,False
1261,Roseburia,Desulfovibrio,False
1262,Roseburia,Enterobacter,False
1263,Roseburia,Escherichia,False
1264,Roseburia,Klebsiella,False
1265,Roseburia,Proteus,False
1266,Roseburia,Haemophilus,False
1267,Roseburia,Akkermansia,False
1268,Roseburia,Podoviridae_noname,False
1269,Roseburia,C2likevirus,True
1270,Roseburia,Siphoviridae_noname,False
1271,Roseburia,Mastadenovirus,False
1272,Oscillibacter,Bifidobacterium,False
1273,Oscillibacter,Collinsella,False
1274,Oscillibacter,Bacteroides,False
1275,Oscillibacter,Bacteroidales_noname,False
1276,Oscillibacter,Barnesiella,False
1277,Oscillibacter,Dysgonomonas,False
1278,Oscillibacter,Odoribacter,False
1279,Oscillibacter,Parabacteroides,True
1280,Oscillibacter,Paraprevotella,False
1281,Oscillibacter,Prevotella,False
1282,Oscillibacter,Alistipes,False
1283,Oscillibacter,Streptococcus,False
1284,Oscillibacter,Clostridium,False
1285,Oscillibacter,Clostridiales_noname,False
1286,Oscillibacter,Flavonifractor,False
1287,Oscillibacter,Eubacterium,False
1288,Oscillibacter,Anaerostipes,False
1289,Oscillibacter,Blautia,False
1290,Oscillibacter,Butyrivibrio,False
1291,Oscillibacter,Cellulosilyticum,False
1292,Oscillibacter,Coprococcus,False
1293,Oscillibacter,Dorea,False
1294,Oscillibacter,Lachnospiraceae_noname,False
1295,Oscillibacter,Roseburia,False
1296,Oscillibacter,Oscillibacter,False
1297,Oscillibacter,Peptostreptococcaceae_noname,False
1298,Oscillibacter,Faecalibacterium,False
1299,Oscillibacter,Ruminococcus,False
1300,Oscillibacter,Subdoligranulum,False
1301,Oscillibacter,Coprobacillus,False
1302,Oscillibacter,Erysipelotrichaceae_noname,False
1303,Oscillibacter,Acidaminococcus,False
1304,Oscillibacter,Phascolarctobacterium,False
1305,Oscillibacter,Dialister,False
1306,Oscillibacter,Megamonas,False
1307,Oscillibacter,Megasphaera,False
1308,Oscillibacter,Veillonella,True
1309,Oscillibacter,Burkholderiales_noname,True
1310,Oscillibacter,Oxalobacter,False
1311,Oscillibacter,Parasutterella,False
1312,Oscillibacter,Sutterella,False
1313,Oscillibacter,Bilophila,False
1314,Oscillibacter,Desulfovibrio,False
1315,Oscillibacter,Enterobacter,False
1316,Oscillibacter,Escherichia,False
1317,Oscillibacter,Klebsiella,False
1318,Oscillibacter,Proteus,False
1319,Oscillibacter,Haemophilus,False
1320,Oscillibacter,Akkermansia,True
1321,Oscillibacter,Podoviridae_noname,False
1322,Oscillibacter,C2likevirus,False
1323,Oscillibacter,Siphoviridae_noname,False
1324,Oscillibacter,Mastadenovirus,False
1325,Peptostreptococcaceae_noname,Bifidobacterium,False
1326,Peptostreptococcaceae_noname,Collinsella,False
1327,Peptostreptococcaceae_noname,Bacteroides,False
1328,Peptostreptococcaceae_noname,Bacteroidales_noname,False
1329,Peptostreptococcaceae_noname,Barnesiella,False
1330,Peptostreptococcaceae_noname,Dysgonomonas,False
1331,Peptostreptococcaceae_noname,Odoribacter,False
1332,Peptostreptococcaceae_noname,Parabacteroides,False
1333,Peptostreptococcaceae_noname,Paraprevotella,False
1334,Peptostreptococcaceae_noname,Prevotella,False
1335,Peptostreptococcaceae_noname,Alistipes,True
1336,Peptostreptococcaceae_noname,Streptococcus,False
1337,Peptostreptococcaceae_noname,Clostridium,False
1338,Peptostreptococcaceae_noname,Clostridiales_noname,False
1339,Peptostreptococcaceae_noname,Flavonifractor,False
1340,Peptostreptococcaceae_noname,Eubacterium,False
1341,Peptostreptococcaceae_noname,Anaerostipes,False
1342,Peptostreptococcaceae_noname,Blautia,False
1343,Peptostreptococcaceae_noname,Butyrivibrio,False
1344,Peptostreptococcaceae_noname,Cellulosilyticum,True
1345,Peptostreptococcaceae_noname,Coprococcus,False
1346,Peptostreptococcaceae_noname,Dorea,False
1347,Peptostreptococcaceae_noname,Lachnospiraceae_noname,False
1348,Peptostreptococcaceae_noname,Roseburia,True
1349,Peptostreptococcaceae_noname,Oscillibacter,False
1350,Peptostreptococcaceae_noname,Peptostreptococcaceae_noname,False
1351,Peptostreptococcaceae_noname,Faecalibacterium,False
1352,Peptostreptococcaceae_noname,Ruminococcus,False
1353,Peptostreptococcaceae_noname,Subdoligranulum,False
1354,Peptostreptococcaceae_noname,Coprobacillus,False
1355,Peptostreptococcaceae_noname,Erysipelotrichaceae_noname,False
1356,Peptostreptococcaceae_noname,Acidaminococcus,False
1357,Peptostreptococcaceae_noname,Phascolarctobacterium,False
1358,Peptostreptococcaceae_noname,Dialister,False
1359,Peptostreptococcaceae_noname,Megamonas,False
1360,Peptostreptococcaceae_noname,Megasphaera,True
1361,Peptostreptococcaceae_noname,Veillonella,False
1362,Peptostreptococcaceae_noname,Burkholderiales_noname,False
1363,Peptostreptococcaceae_noname,Oxalobacter,False
1364,Peptostreptococcaceae_noname,Parasutterella,False
1365,Peptostreptococcaceae_noname,Sutterella,False
1366,Peptostreptococcaceae_noname,Bilophila,False
1367,Peptostreptococcaceae_noname,Desulfovibrio,False
1368,Peptostreptococcaceae_noname,Enterobacter,False
1369,Peptostreptococcaceae_noname,Escherichia,False
1370,Peptostreptococcaceae_noname,Klebsiella,False
1371,Peptostreptococcaceae_noname,Proteus,True
1372,Peptostreptococcaceae_noname,Haemophilus,False
1373,Peptostreptococcaceae_noname,Akkermansia,False
1374,Peptostreptococcaceae_noname,Podoviridae_noname,False
