,Node_1,Node_2,Edge
2671,Klebsiella,Proteus,False
2672,Klebsiella,Raoultella,False
2673,Klebsiella,Aggregatibacter,False
2674,Klebsiella,Haemophilus,False
2675,Klebsiella,Pseudomonas,False
2676,Klebsiella,Synergistes,False
2677,Klebsiella,Akkermansia,False
2678,Klebsiella,PhiCD119likevirus,True
2679,Klebsiella,P22likevirus,False
2680,Klebsiella,Podoviridae_noname,False
2681,Klebsiella,C2likevirus,False
2682,Klebsiella,Siphoviridae_noname,False
2683,Klebsiella,Mastadenovirus,False
2684,Morganella,Proteus,False
2685,Morganella,Raoultella,False
2686,Morganella,Aggregatibacter,False
2687,Morganella,Haemophilus,False
2688,Morganella,Pseudomonas,False
2689,Morganella,Synergistes,False
2690,Morganella,Akkermansia,False
2691,Morganella,PhiCD119likevirus,False
2692,Morganella,P22likevirus,False
2693,Morganella,Podoviridae_noname,False
2694,Morganella,C2likevirus,False
2695,Morganella,Siphoviridae_noname,False
2696,Morganella,Mastadenovirus,False
2697,Proteus,Raoultella,False
2698,Proteus,Aggregatibacter,False
2699,Proteus,Haemophilus,False
2700,Proteus,Pseudomonas,False
2701,Proteus,Synergistes,False
2702,Proteus,Akkermansia,False
2703,Proteus,PhiCD119likevirus,False
2704,Proteus,P22likevirus,False
2705,Proteus,Podoviridae_noname,False
2706,Proteus,C2likevirus,False
2707,Proteus,Siphoviridae_noname,False
2708,Proteus,Mastadenovirus,False
2709,Raoultella,Aggregatibacter,False
2710,Raoultella,Haemophilus,False
2711,Raoultella,Pseudomonas,False
2712,Raoultella,Synergistes,True
2713,Raoultella,Akkermansia,False
2714,Raoultella,PhiCD119likevirus,False
2715,Raoultella,P22likevirus,False
2716,Raoultella,Podoviridae_noname,True
2717,Raoultella,C2likevirus,False
2718,Raoultella,Siphoviridae_noname,True
2719,Raoultella,Mastadenovirus,False
2720,Aggregatibacter,Haemophilus,False
2721,Aggregatibacter,Pseudomonas,False
2722,Aggregatibacter,Synergistes,True
2723,Aggregatibacter,Akkermansia,True
2724,Aggregatibacter,PhiCD119likevirus,False
2725,Aggregatibacter,P22likevirus,False
2726,Aggregatibacter,Podoviridae_noname,False
2727,Aggregatibacter,C2likevirus,False
2728,Aggregatibacter,Siphoviridae_noname,False
2729,Aggregatibacter,Mastadenovirus,True
2730,Haemophilus,Pseudomonas,False
2731,Haemophilus,Synergistes,False
2732,Haemophilus,Akkermansia,False
2733,Haemophilus,PhiCD119likevirus,False
2734,Haemophilus,P22likevirus,False
2735,Haemophilus,Podoviridae_noname,False
2736,Haemophilus,C2likevirus,False
2737,Haemophilus,Siphoviridae_noname,False
2738,Haemophilus,Mastadenovirus,False
2739,Pseudomonas,Synergistes,True
2740,Pseudomonas,Akkermansia,False
2741,Pseudomonas,PhiCD119likevirus,False
2742,Pseudomonas,P22likevirus,False
2743,Pseudomonas,Podoviridae_noname,False
2744,Pseudomonas,C2likevirus,False
2745,Pseudomonas,Siphoviridae_noname,False
2746,Pseudomonas,Mastadenovirus,False
2747,Synergistes,Akkermansia,False
2748,Synergistes,PhiCD119likevirus,False
2749,Synergistes,P22likevirus,False
2750,Synergistes,Podoviridae_noname,False
2751,Synergistes,C2likevirus,False
2752,Synergistes,Siphoviridae_noname,True
2753,Synergistes,Mastadenovirus,False
2754,Akkermansia,PhiCD119likevirus,False
2755,Akkermansia,P22likevirus,False
2756,Akkermansia,Podoviridae_noname,False
2757,Akkermansia,C2likevirus,False
2758,Akkermansia,Siphoviridae_noname,False
2759,Akkermansia,Mastadenovirus,False
2760,PhiCD119likevirus,P22likevirus,False
2761,PhiCD119likevirus,Podoviridae_noname,False
2762,PhiCD119likevirus,C2likevirus,False
2763,PhiCD119likevirus,Siphoviridae_noname,False
2764,PhiCD119likevirus,Mastadenovirus,False
2765,P22likevirus,Podoviridae_noname,False
2766,P22likevirus,C2likevirus,False
2767,P22likevirus,Siphoviridae_noname,False
2768,P22likevirus,Mastadenovirus,False
2769,Podoviridae_noname,C2likevirus,False
2770,Podoviridae_noname,Siphoviridae_noname,False
2771,Podoviridae_noname,Mastadenovirus,False
2772,C2likevirus,Siphoviridae_noname,False
2773,C2likevirus,Mastadenovirus,False
2774,Siphoviridae_noname,Mastadenovirus,False
